shoulder_yaw;shoulder_pitch;elbow_pitch;wrist_pitch;wrist_roll;cam1_tip_x;cam1_tip_y;cam2_tip_x;cam2_tip_y;cam3_tip_x;cam3_tip_y
0.514462285827634;-0.5487437915021836;0.2427464650363842;-0.9280658443001907;-0.038948032762304186;602;312;207;182;472;224
0.33444129286565194;1.260121282820076;-1.4489352340096537;0.23886386621713918;-1.3769768828397921;527;227;344;406;483;301
